uniqueTrackId,initialFrame,finalFrame,numFrames,class,horizontalDirection,verticalDirection
138,10733,11291,280,pedestrian,WEST,SOUTH
265,17195,17595,201,pedestrian,WEST,NORTH
357,22606,23384,390,pedestrian,EAST,NORTH
1134,9737,10121,193,pedestrian,WEST,NORTH
1219,15319,16467,575,pedestrian,WEST,NORTH
1260,17592,17906,158,pedestrian,EAST,NORTH
1265,17708,18060,177,pedestrian,EAST,NORTH
1268,18533,18867,168,pedestrian,WEST,NORTH
2112,5689,6005,159,pedestrian,EAST,NORTH
2113,5797,6091,148,pedestrian,EAST,NORTH
2114,6200,6544,173,pedestrian,EAST,NORTH
2116,5739,6059,161,pedestrian,EAST,NORTH
2118,6188,6526,170,pedestrian,EAST,NORTH
2119,5674,6024,176,pedestrian,EAST,NORTH
2120,5726,6064,170,pedestrian,EAST,NORTH
2147,7919,8259,171,pedestrian,WEST,NORTH
2164,9009,9293,143,pedestrian,WEST,SOUTH
2199,11102,11670,285,pedestrian,WEST,NORTH
2209,11373,11709,169,pedestrian,WEST,NORTH
2224,12333,12625,147,pedestrian,WEST,NORTH
2225,12350,12654,153,pedestrian,WEST,NORTH
2255,14092,14362,136,pedestrian,WEST,NORTH
2275,15792,16232,221,pedestrian,WEST,NORTH
2318,17341,17633,147,pedestrian,WEST,NORTH
2363,19966,20348,192,pedestrian,WEST,NORTH
3001,58,466,205,pedestrian,WEST,NORTH
3003,68,458,196,pedestrian,EAST,NORTH
3005,378,708,166,pedestrian,EAST,NORTH
3006,388,722,168,pedestrian,EAST,NORTH
3007,424,708,143,pedestrian,EAST,NORTH
3078,5420,5726,154,pedestrian,WEST,NORTH
3116,9391,9571,91,pedestrian,WEST,NORTH
3117,9419,9571,77,pedestrian,WEST,NORTH
3134,9976,10212,119,pedestrian,WEST,NORTH
3135,10030,10228,100,pedestrian,WEST,NORTH
3225,18468,18746,140,pedestrian,WEST,NORTH
3240,19845,20179,168,pedestrian,WEST,NORTH
3249,20313,20673,181,pedestrian,WEST,NORTH
5070,5347,5745,200,pedestrian,WEST,NORTH
5295,22247,22327,41,pedestrian,WEST,NORTH
5296,22215,22555,171,pedestrian,EAST,NORTH
5298,22249,22585,169,pedestrian,WEST,NORTH
6022,2092,2378,144,pedestrian,EAST,SOUTH
602300,1649,1691,44,pedestrian,EAST,NORTH
602301,2091,2373,284,pedestrian,EAST,SOUTH
6197,14467,14823,179,pedestrian,WEST,NORTH
6226,16706,17114,205,pedestrian,EAST,NORTH
6227,16710,17094,193,pedestrian,EAST,NORTH
6228,17214,17598,193,pedestrian,WEST,NORTH
6230,16950,17284,168,pedestrian,EAST,NORTH
6232,16982,17282,151,pedestrian,EAST,NORTH
6236,16960,17310,176,pedestrian,EAST,NORTH
6238,17027,17355,165,pedestrian,EAST,NORTH
6239,17028,17356,165,pedestrian,EAST,NORTH
6272,20019,20279,131,pedestrian,EAST,NORTH
6319,22371,22857,244,pedestrian,WEST,NORTH
0,50,270,111,car,WEST,SOUTH
2,4,122,60,car,WEST,SOUTH
6,13,361,175,car,EAST,NORTH
8,234,406,87,car,WEST,SOUTH
9,275,427,77,car,WEST,NORTH
10,312,460,75,car,WEST,NORTH
11,550,712,82,car,WEST,SOUTH
18,1122,1256,68,car,WEST,SOUTH
20,1166,1360,98,car,WEST,NORTH
22,1570,1708,70,car,WEST,SOUTH
23,1756,1916,81,car,WEST,SOUTH
25,1871,2065,98,car,WEST,SOUTH
29,2169,2337,85,car,WEST,SOUTH
33,2655,2799,73,car,WEST,SOUTH
37,2953,3091,70,car,WEST,SOUTH
39,3008,3218,106,car,EAST,NORTH
45,3159,3553,198,car,WEST,NORTH
46,3287,3601,158,car,EAST,NORTH
49,3540,3698,80,car,WEST,SOUTH
50,3718,3840,62,car,WEST,SOUTH
51,3801,4025,113,car,WEST,SOUTH
54,3905,4073,85,car,EAST,NORTH
55,3978,4086,55,car,WEST,SOUTH
56,3946,4502,279,car,EAST,NORTH
59,4067,4211,73,car,WEST,SOUTH
60,4133,4277,73,car,WEST,SOUTH
62,4307,4471,83,car,WEST,SOUTH
63,4432,4586,78,car,WEST,SOUTH
65,4606,4734,65,car,WEST,SOUTH
67,5038,5282,123,car,WEST,SOUTH
70,5151,5291,71,car,EAST,NORTH
71,5266,5390,63,car,WEST,SOUTH
73,5315,5515,101,car,WEST,SOUTH
75,5504,5652,75,car,WEST,SOUTH
76,5624,6140,259,car,WEST,SOUTH
77,5623,5795,87,car,WEST,SOUTH
82,5836,5968,67,car,WEST,NORTH
87,6023,6165,72,car,WEST,NORTH
88,6092,6228,69,car,WEST,NORTH
90,6224,6482,130,car,EAST,NORTH
92,6441,6735,148,car,EAST,NORTH
94,6661,6803,72,car,WEST,SOUTH
97,6878,7014,69,car,WEST,SOUTH
100,6960,7094,68,car,WEST,NORTH
102,7254,7384,66,car,WEST,SOUTH
104,7456,7710,128,car,WEST,SOUTH
105,7407,7565,80,car,EAST,NORTH
106,7449,7591,72,car,EAST,NORTH
108,7498,7728,116,car,EAST,NORTH
109,7731,8017,144,car,WEST,SOUTH
111,7661,7811,76,car,WEST,SOUTH
112,7632,7874,122,car,EAST,NORTH
116,7889,8275,194,car,WEST,SOUTH
119,7977,8097,61,car,WEST,SOUTH
121,8024,8156,67,car,WEST,NORTH
123,8205,8361,79,car,WEST,SOUTH
127,8522,8694,87,car,WEST,SOUTH
129,8592,8848,129,car,EAST,NORTH
140,9091,9259,85,car,WEST,SOUTH
144,9269,9417,75,car,WEST,SOUTH
147,9557,9685,65,car,WEST,NORTH
151,10027,10235,105,car,WEST,SOUTH
152,9820,10040,111,car,EAST,NORTH
155,9884,10038,78,car,EAST,NORTH
165,10477,10587,56,car,WEST,NORTH
167,10589,10737,75,car,WEST,SOUTH
169,10662,10866,103,car,EAST,NORTH
