uniqueTrackId,initialFrame,finalFrame,numFrames,class,horizontalDirection,verticalDirection
18334,22288,22388,51,pedestrian,WEST,SOUTH
19019,1128,1326,100,pedestrian,EAST,SOUTH
19093,5722,5858,69,pedestrian,EAST,SOUTH
19232,16650,16750,51,pedestrian,WEST,NORTH
19302,21220,21330,56,pedestrian,EAST,SOUTH
21112,5218,5258,21,pedestrian,WEST,SOUTH
21328,17554,17688,68,pedestrian,EAST,NORTH
21359,20973,21003,16,pedestrian,WEST,SOUTH
22016,4,172,85,pedestrian,EAST,NORTH
22101,4266,4424,80,pedestrian,WEST,SOUTH
23077,3766,3884,60,pedestrian,WEST,NORTH
23205,10606,10756,76,pedestrian,EAST,SOUTH
23391,21110,21262,77,pedestrian,WEST,NORTH
24129,5550,5746,99,pedestrian,WEST,SOUTH
24241,11308,11478,86,pedestrian,EAST,NORTH
25032,1261,1425,83,pedestrian,WEST,SOUTH
26169,7362,7498,69,pedestrian,EAST,NORTH
29173,8807,8821,8,pedestrian,WEST,SOUTH
29209,10446,10472,14,pedestrian,WEST,SOUTH
29431,22336,22434,50,pedestrian,EAST,NORTH
18080,4179,4351,87,car,EAST,NORTH
18140,8298,8612,158,car,WEST,NORTH
18153,9204,9454,126,car,WEST,NORTH
18164,9869,10033,83,car,EAST,SOUTH
18292,19802,19956,78,car,WEST,SOUTH
18296,20443,20557,58,car,WEST,NORTH
18179,11567,11707,71,bicycle,WEST,NORTH
19029,1892,2056,83,car,WEST,NORTH
19066,3422,3808,194,car,EAST,SOUTH
19126,8815,8945,66,car,WEST,NORTH
19145,10233,10369,69,car,WEST,NORTH
19215,15822,15942,61,car,WEST,NORTH
19255,17792,18450,330,car,WEST,NORTH
19260,18168,18638,236,car,WEST,NORTH
19245,17318,17436,60,bicycle,WEST,SOUTH
19253,17721,18159,220,bicycle,WEST,NORTH
20212,12304,12428,63,car,WEST,SOUTH
20240,14835,15175,171,car,WEST,NORTH
20299,18603,18845,122,car,EAST,SOUTH
20413,26910,27032,62,car,WEST,NORTH
20442,28679,28805,64,car,WEST,NORTH
20484,31484,31852,185,car,WEST,NORTH
20489,32016,32184,85,car,WEST,NORTH
20378,24628,24712,43,bicycle,WEST,NORTH
21023,37,211,88,car,EAST,SOUTH
21092,3460,3652,97,car,WEST,NORTH
21107,4495,4645,76,car,WEST,SOUTH
21171,8589,8781,97,car,EAST,SOUTH
21246,12849,13893,523,car,WEST,NORTH
21263,13603,14041,220,car,EAST,NORTH
21335,18295,18735,221,car,WEST,NORTH
21340,18553,19387,418,car,EAST,NORTH
21350,19915,20995,541,car,WEST,NORTH
21542,30711,30853,72,car,WEST,SOUTH
2128200,14984,15126,148,bicycle,EAST,SOUTH
2128201,15382,15414,38,bicycle,EAST,NORTH
21327,17797,18147,176,bicycle,WEST,NORTH
21331,17912,18386,238,bicycle,WEST,NORTH
22095,3262,3390,65,car,WEST,NORTH
22150,6614,6806,97,car,EAST,NORTH
22156,6708,6972,133,car,EAST,SOUTH
22274,14116,14266,76,car,EAST,SOUTH
22309,16083,16355,137,car,EAST,SOUTH
22365,19281,19529,125,car,EAST,SOUTH
22380,20553,20653,51,car,WEST,NORTH
22544,29246,29634,195,car,EAST,SOUTH
22550,29356,29730,188,car,EAST,SOUTH
23087,3781,4005,113,car,WEST,NORTH
23124,6196,6386,96,car,WEST,SOUTH
23129,6217,6609,197,car,EAST,NORTH
23152,7914,8082,85,car,EAST,SOUTH
23220,11017,11815,400,car,EAST,NORTH
23279,14718,14810,47,car,WEST,SOUTH
23333,17377,17563,94,car,WEST,NORTH
23414,21264,21364,51,car,EAST,SOUTH
23495,26435,26727,147,car,EAST,SOUTH
23497,26505,26719,108,car,EAST,SOUTH
23517,28199,28297,50,car,EAST,SOUTH
23092,4044,4252,105,bicycle,WEST,NORTH
24081,2795,2909,58,car,WEST,SOUTH
24164,7048,7254,104,car,WEST,NORTH
24217,10187,23867,6841,car,WEST,NORTH
24261,12401,12627,114,car,WEST,NORTH
24293,13987,14141,78,car,EAST,SOUTH
24327,16227,16531,153,car,WEST,NORTH
24345,17337,17493,79,car,EAST,SOUTH
24358,18207,18299,47,car,WEST,SOUTH
24091,3447,3643,99,bicycle,EAST,SOUTH
24204,9870,10630,381,bicycle,WEST,NORTH
24206,9594,9950,179,bicycle,EAST,NORTH
25096,3969,4215,124,car,EAST,SOUTH
25104,4467,4663,99,car,WEST,NORTH
25139,7106,7216,56,car,WEST,NORTH
25253,13797,13959,82,car,EAST,SOUTH
25054,1900,2108,105,bicycle,EAST,NORTH
25089,3725,3879,78,bicycle,WEST,SOUTH
25481,27628,27758,66,bicycle,WEST,SOUTH
25493,28254,28352,50,bicycle,WEST,NORTH
25511,29198,29292,48,bicycle,EAST,SOUTH
26026,374,480,54,car,WEST,NORTH
26046,1489,1657,85,car,WEST,NORTH
26060,2328,2848,261,car,EAST,SOUTH
26282,14541,14813,137,car,WEST,NORTH
26328,17883,18023,71,car,WEST,NORTH
26333,18815,18959,73,car,WEST,NORTH
26340,18609,18765,79,car,EAST,SOUTH
26367,20356,20804,225,car,WEST,NORTH
26454,26497,26627,66,car,WEST,NORTH
26007,180,254,38,bicycle,WEST,NORTH
26083,3727,4203,239,bicycle,WEST,NORTH
26107,4593,4877,143,bicycle,WEST,NORTH
26236,11945,12025,41,bicycle,WEST,SOUTH
26305,16184,16264,41,bicycle,WEST,SOUTH
26384,21441,21759,160,bicycle,EAST,NORTH
26385,21484,21708,113,bicycle,EAST,NORTH
26411,23423,23521,50,bicycle,WEST,NORTH
26493,29242,29394,77,bicycle,WEST,NORTH
26531,31569,31789,111,bicycle,WEST,NORTH
27212,10381,10539,80,car,EAST,SOUTH
27458,24498,24680,92,car,WEST,NORTH
27055,1514,1610,49,bicycle,EAST,SOUTH
2747200,25483,25757,280,bicycle,WEST,NORTH
2747201,25877,26025,154,bicycle,WEST,SOUTH
28067,2670,2800,66,car,EAST,SOUTH
28081,3515,3689,88,car,EAST,SOUTH
28084,3800,3936,69,car,WEST,SOUTH
28158,8476,8546,36,car,WEST,SOUTH
28257,14676,14762,44,car,WEST,NORTH
28264,14874,15136,132,car,WEST,NORTH
28361,20774,20986,107,car,EAST,NORTH
28407,23743,23855,57,car,EAST,SOUTH
28410,24064,24180,59,car,EAST,SOUTH
28437,25646,25774,65,car,WEST,SOUTH
28450,26101,26283,92,car,EAST,SOUTH
28523,30829,30917,45,car,WEST,NORTH
28527,30665,30819,78,car,WEST,NORTH
28030,200,604,203,bicycle,EAST,SOUTH
29100,3626,3724,50,car,WEST,SOUTH
29128,5151,5397,124,car,EAST,SOUTH
29129,5227,5407,91,car,WEST,SOUTH
29136,5845,5943,50,car,WEST,NORTH
29336,16861,17115,128,car,EAST,NORTH
29397,20476,20960,243,car,WEST,NORTH
29398,21085,21189,53,car,WEST,NORTH
29409,21198,21282,43,car,WEST,SOUTH
29435,22307,22501,98,car,EAST,SOUTH
29464,24240,24610,186,car,EAST,SOUTH
29480,24899,25323,213,car,EAST,SOUTH
29517,26654,26750,49,car,WEST,SOUTH
29535,28324,28410,44,car,WEST,NORTH
