uniqueTrackId,initialFrame,finalFrame,numFrames,class,horizontalDirection,verticalDirection
32138,7664,7750,44,pedestrian,WEST,NORTH
32379,21384,21492,55,pedestrian,WEST,NORTH
30000,52,160,55,car,EAST,SOUTH
30040,3086,3294,105,car,EAST,SOUTH
30046,3763,3989,114,car,EAST,SOUTH
30048,3840,4336,249,car,EAST,SOUTH
30071,5219,5351,67,car,EAST,SOUTH
30081,5763,5891,65,car,EAST,SOUTH
30093,6398,6524,64,car,EAST,SOUTH
30097,6547,6649,52,car,EAST,SOUTH
30114,8245,8375,66,car,EAST,SOUTH
30130,9212,9458,124,car,EAST,SOUTH
30139,10110,10186,39,car,EAST,SOUTH
30152,10765,10881,59,car,EAST,SOUTH
30178,12259,12391,67,car,EAST,SOUTH
30180,12310,12432,62,car,EAST,SOUTH
30182,12462,12568,54,car,EAST,SOUTH
30186,12689,12765,39,car,EAST,SOUTH
30190,13378,14356,490,car,EAST,SOUTH
30220,15008,15578,286,car,EAST,SOUTH
30251,16525,16665,71,car,EAST,SOUTH
30298,18850,18978,65,car,EAST,SOUTH
30309,19680,19788,55,car,EAST,SOUTH
30317,20121,20251,66,car,EAST,SOUTH
30332,21369,21545,89,car,EAST,SOUTH
30343,21737,21837,51,car,EAST,SOUTH
30346,21975,22065,46,car,EAST,SOUTH
30351,22504,22602,50,car,EAST,SOUTH
30404,25199,25337,70,car,EAST,SOUTH
30143,10236,10454,110,bicycle,WEST,NORTH
30259,17220,17538,160,truck_bus,EAST,SOUTH
30277,17886,18052,84,truck_bus,EAST,SOUTH
31039,1548,1792,123,car,EAST,SOUTH
31083,4736,4816,41,car,EAST,SOUTH
31105,6100,6210,56,car,EAST,SOUTH
31112,6572,6756,93,car,EAST,SOUTH
31133,7599,8285,344,car,EAST,SOUTH
31172,10461,10537,39,car,EAST,SOUTH
31177,10776,11054,140,car,EAST,SOUTH
31187,11374,11490,59,car,EAST,SOUTH
31235,14597,14957,181,car,EAST,SOUTH
31243,14990,15124,68,car,EAST,SOUTH
31252,15805,15909,53,car,EAST,SOUTH
31279,17663,17765,52,car,EAST,SOUTH
31294,19165,19325,81,car,EAST,SOUTH
31295,19253,19369,59,car,EAST,SOUTH
31300,19932,20030,50,car,EAST,SOUTH
31307,20209,20315,54,car,EAST,SOUTH
31311,20363,20745,192,car,EAST,SOUTH
31319,20894,21024,66,car,EAST,SOUTH
31324,21591,21699,55,car,EAST,SOUTH
31326,21693,21791,50,car,EAST,SOUTH
31327,21731,21821,46,car,EAST,SOUTH
31339,22290,22556,134,car,EAST,SOUTH
31341,22456,22656,101,car,EAST,SOUTH
31371,23997,24115,60,car,EAST,SOUTH
31329,21889,22187,150,bicycle,EAST,SOUTH
31277,17561,17655,48,truck_bus,EAST,SOUTH
32020,499,633,68,car,EAST,SOUTH
32022,578,858,141,car,EAST,SOUTH
32048,3650,4386,369,car,EAST,SOUTH
32058,3845,4449,303,car,EAST,SOUTH
32089,4532,4660,65,car,EAST,SOUTH
32093,4598,4722,63,car,EAST,SOUTH
32095,4666,4778,57,car,EAST,SOUTH
32098,5213,5331,60,car,EAST,SOUTH
32101,5308,5424,59,car,EAST,SOUTH
32124,6553,6819,134,car,EAST,SOUTH
32126,6685,6861,89,car,EAST,SOUTH
32128,6781,6925,73,car,EAST,SOUTH
32140,7385,7531,74,car,EAST,SOUTH
32144,7528,7660,67,car,EAST,SOUTH
32175,8810,8984,88,car,EAST,SOUTH
32227,11558,11774,109,car,EAST,SOUTH
32231,11696,11810,58,car,EAST,SOUTH
32275,13717,14421,353,car,EAST,SOUTH
32293,14691,14813,62,car,EAST,SOUTH
32304,15572,15910,170,car,EAST,SOUTH
32306,15775,16119,173,car,EAST,SOUTH
32331,17553,17653,51,car,EAST,SOUTH
32348,19207,19279,37,car,EAST,SOUTH
32349,19296,19388,47,car,EAST,SOUTH
32352,19415,19499,43,car,EAST,SOUTH
32374,20438,20528,46,car,EAST,SOUTH
32391,21310,22894,793,car,WEST,SOUTH
32398,21688,21870,92,car,EAST,SOUTH
32403,21996,22584,295,car,EAST,SOUTH
32417,22365,22633,135,car,EAST,SOUTH
32420,22551,22901,176,car,EAST,SOUTH
32428,23309,23403,48,car,EAST,SOUTH
32433,23592,23788,99,car,EAST,SOUTH
32440,23988,24108,61,car,EAST,SOUTH
32454,24517,24665,75,car,EAST,SOUTH
32458,24821,25085,133,car,EAST,SOUTH
32046,2551,3863,657,truck_bus,EAST,SOUTH
32088,4416,4526,56,truck_bus,EAST,SOUTH
32385,21010,21274,133,truck_bus,EAST,SOUTH
