recordingId,frame,uniqueTrackId,sceneId,roadWidth,sceneX,sceneY,sceneXVelocity,sceneYVelocity,sceneXAcceleration,sceneYAcceleration
0,10733,138,440,18.0,20.35350865154211,8.980608422350912,-0.015244354555825623,0.48912366754653824,-0.016124278530949,-0.10958704367691752
0,10735,138,440,18.0,20.355585126893626,8.880208878775683,-0.01038237675757614,0.5019977178761437,-0.02430988899124742,-0.06437025164802712
0,10737,138,440,18.0,20.356686442821122,8.776456326984285,-0.005506579637479803,0.5187627589569921,-0.024378985600481684,-0.0838252054042421
0,10739,138,440,18.0,20.35720481744371,8.670082863245664,-0.0025918731129337402,0.5318673186931022,-0.014573532622730312,-0.06552279868055066
0,10741,138,440,18.0,20.356335546840032,8.559923776609025,0.004346353018380711,0.5507954331831932,-0.034691130656572255,-0.0946405724504551
0,10743,138,440,18.0,20.35362140891705,8.448363631595967,0.013570689614912368,0.5578007250652917,-0.046121682982658285,-0.035026459410492095
0,10745,138,440,18.0,20.349029937422635,8.333859234782938,0.02295735747207317,0.5725219840651441,-0.04693333928580401,-0.07360629499926219
0,10747,138,440,18.0,20.341914962976126,8.21668273526778,0.03557487223254441,0.5858824975757937,-0.06308757380235619,-0.06680256755324798
0,10749,138,440,18.0,20.332049828018917,8.097780455591252,0.0493256747860471,0.5945113983826378,-0.06875401276751347,-0.04314450403422043
0,10751,138,440,18.0,20.319395989459007,7.976937420336007,0.06326919279954879,0.6042151762762238,-0.06971759006750844,-0.04851888946793004
0,10753,138,440,18.0,20.30419461209154,7.854759302302819,0.07600688683734091,0.6108905901659423,-0.06368847018896062,-0.03337706944859242
0,10755,138,440,18.0,20.28660938056172,7.732034522278402,0.08792615764908973,0.6136239001220822,-0.05959635405874408,-0.01366654978069981
0,10757,138,440,18.0,20.26682069540166,7.609699218953331,0.09894342580031079,0.6116765166253568,-0.0550863407561053,0.009736917483627039
0,10759,138,440,18.0,20.24467931797176,7.486835390242411,0.11070688714950094,0.6143191435546003,-0.05881730674595076,-0.013213134646217206
0,10761,138,440,18.0,20.220503005268036,7.363977760833194,0.12088156351861556,0.6142881470460848,-0.05087338184557311,0.0001549825425772866
0,10763,138,440,18.0,20.193799799064106,7.241690402621352,0.13351603101964926,0.6114367910592078,-0.06317233750516849,0.014256779934385122
