recordingId,frame,uniqueTrackId,class,width,length,sceneId,roadWidth,sceneX,sceneY,sceneXVelocity,sceneYVelocity,sceneXAcceleration,sceneYAcceleration
30,52,30000,car,1.95184,4.83186,330,6.0,-20.418470288477565,7.906188101159975,-1.932602088733919,2.2150114427743617,0.0012973625175938253,0.22647172417431527
30,54,30000,car,1.95184,4.83186,330,6.0,-20.03157774369049,7.472594325849279,-1.9344627239353684,2.167968876553479,0.00930317600724706,0.23521283110441438
30,56,30000,car,1.95184,4.83186,330,6.0,-19.641745923147628,7.051928971092986,-1.9491591027143151,2.1033267737814665,0.07348189389473347,0.3232105138600616
30,58,30000,car,1.95184,4.83186,330,6.0,-19.250600278871264,6.643133025218239,-1.9557282213818183,2.043979729373735,0.03284559333751602,0.29673522203865765
30,60,30000,car,1.95184,4.83186,330,6.0,-18.859350937582626,6.243630504273493,-1.956246706443192,1.9975126047237302,0.002592425306868762,0.232335623250024
30,62,30000,car,1.95184,4.83186,330,6.0,-18.466027345731877,5.855392453338726,-1.9666179592537425,1.9411902546738347,0.05185626405275201,0.2816117502494775
30,64,30000,car,1.95184,4.83186,330,6.0,-18.074476010472562,5.475341392484211,-1.957756676296576,1.9002553042725756,-0.04430641478583297,0.20467475200629526
30,66,30000,car,1.95184,4.83186,330,6.0,-17.68125988960107,5.102783894791867,-1.9660806043574652,1.862787488461719,0.04161964030444665,0.18733907905428282
30,68,30000,car,1.95184,4.83186,330,6.0,-17.284534338516426,4.742300286264954,-1.983627755423214,1.8024180426345637,0.08773575532874389,0.30184722913577655
30,70,30000,car,1.95184,4.83186,330,6.0,-16.88262681270501,4.394502608446153,-2.0095376290570854,1.738988389094005,0.12954936816935714,0.3171482677027937
30,72,30000,car,1.95184,4.83186,330,6.0,-16.47569131525182,4.0586144058957885,-2.0346774872659523,1.6794410127518233,0.12569929104433442,0.2977368817109083
30,74,30000,car,1.95184,4.83186,330,6.0,-16.063196357492185,3.7337913920515047,-2.06247478879817,1.624115069221419,0.13898650766108744,0.2766297176520216
30,76,30000,car,1.95184,4.83186,330,6.0,-15.645015614228624,3.4203932083242625,-2.0909037163178024,1.5669909186362108,0.14214463759816276,0.2856207529260413
30,78,30000,car,1.95184,4.83186,330,6.0,-15.219675654980811,3.1174604785523403,-2.1266997962390644,1.514663648859611,0.17898039960630996,0.2616363488829987
30,80,30000,car,1.95184,4.83186,330,6.0,-14.787333704126322,2.8250245155940585,-2.1617097542724473,1.462179814791409,0.17504979016691458,0.2624191703410106
30,82,30000,car,1.95184,4.83186,330,6.0,-14.348669057237274,2.5429032273691177,-2.1933232344452414,1.4106064411247043,0.15806740086397042,0.2578668683335228
30,84,30000,car,1.95184,4.83186,330,6.0,-13.900563414636796,2.2727532089171256,-2.2405282130023885,1.3507500922599602,0.23602489278573557,0.29928174432372057
30,86,30000,car,1.95184,4.83186,330,6.0,-13.44525047278923,2.0120007080928386,-2.2765647092378316,1.3037625041214351,0.1801824811772157,0.23493794069262552
30,88,30000,car,1.95184,4.83186,330,6.0,-12.981554890672772,1.760396378786523,-2.3184779105822884,1.2580216465315774,0.20956600672228376,0.22870428794928843
30,90,30000,car,1.95184,4.83186,330,6.0,-12.505511852812328,1.5187311307581883,-2.3802151893022216,1.208326240141674,0.30868639359966643,0.24847703194951776
30,92,30000,car,1.95184,4.83186,330,6.0,-12.011825049527202,1.290205214586494,-2.468434016425629,1.1426295808584719,0.44109413561703725,0.32848329641601004
30,94,30000,car,1.95184,4.83186,330,6.0,-11.499591045235082,1.0693653464764548,-2.5611700214605992,1.104199340550196,0.46368002517485074,0.19215120154137955
30,96,30000,car,1.95184,4.83186,330,6.0,-10.977831526697056,0.8596053690856928,-2.608797592690131,1.0487998869538095,0.2381378561476577,0.27699726798193214
30,98,30000,car,1.95184,4.83186,330,6.0,-10.454330298213659,0.66282214577545,-2.6175061424169854,0.9839161165512145,0.04354274863427321,0.3244188520129754
30,100,30000,car,1.95184,4.83186,330,6.0,-9.926897623937974,0.4748250612065599,-2.637163371378426,0.9399854228444504,0.09828614480720255,0.21965346853382028
30,102,30000,car,1.95184,4.83186,330,6.0,-9.387613706638598,0.29528470406578267,-2.6964195864968765,0.897701785703886,0.2962810755922529,0.2114181857028219
30,104,30000,car,1.95184,4.83186,330,6.0,-8.841317057520165,0.12596929643264998,-2.731483245592168,0.8465770381656634,0.1753182954764565,0.255623737691113
30,106,30000,car,1.95184,4.83186,330,6.0,-8.295060464506994,-0.029948988542668697,-2.731282965065853,0.7795914248765934,-0.0010014026315730007,0.3349280664453502
30,108,30000,car,1.95184,4.83186,330,6.0,-7.744117035723154,-0.17493295275907195,-2.7547171439191986,0.7249198210820162,0.11717089426672711,0.2733580189728857
30,110,30000,car,1.95184,4.83186,330,6.0,-7.183441125199145,-0.30290207347995146,-2.803379552620049,0.6398456036043976,0.24331204350425129,0.42537108738809337
30,112,30000,car,1.95184,4.83186,330,6.0,-6.612642105495647,-0.41039080454291543,-2.853995098517488,0.5374436553148199,0.2530777294871944,0.5120097414478886
30,114,30000,car,1.95184,4.83186,330,6.0,-6.024775256038884,-0.5018771986667427,-2.9393342472838135,0.45743197061913654,0.4266957438316288,0.4000584234784166
30,116,30000,car,1.95184,4.83186,330,6.0,-5.414527418891782,-0.5798759432546117,-3.0512391857355103,0.38999372293934464,0.559524692258484,0.3371912383989595
30,118,30000,car,1.95184,4.83186,330,6.0,-4.792109591053444,-0.6469264949973044,-3.1120891391916894,0.3352527587134635,0.30424976728089526,0.27370482112940575
30,120,30000,car,1.95184,4.83186,330,6.0,-4.159139376225991,-0.7045658178706039,-3.164851074137265,0.2881966143664977,0.2638096747278773,0.23528072173482906
30,122,30000,car,1.95184,4.83186,330,6.0,-3.5123807473598663,-0.7558858576913732,-3.2337931443306256,0.25660019910384635,0.3447103509668037,0.15798207631325667
30,124,30000,car,1.95184,4.83186,330,6.0,-2.8639965834787553,-0.8057951757411821,-3.241920819405555,0.24954659024904458,0.04063837537464643,0.03526804427400887
30,126,30000,car,1.95184,4.83186,330,6.0,-2.211681802447093,-0.8492250841870377,-3.2615739051583126,0.21714954222927796,0.09826542876378852,0.16198524009883308
30,128,30000,car,1.95184,4.83186,330,6.0,-1.5536143151380537,-0.881992738158053,-3.290337436545195,0.16383826985507666,0.14381765693441295,0.2665563618710065
30,130,30000,car,1.95184,4.83186,330,6.0,-0.8902197759572181,-0.9041819131100797,-3.3169726959041776,0.11094587476013329,0.13317629679491239,0.26446197547471684
30,132,30000,car,1.95184,4.83186,330,6.0,-0.2206780229663595,-0.915078862312777,-3.3477087649542927,0.05448474601348674,0.15368034525057528,0.28230564373323275
30,134,30000,car,1.95184,4.83186,330,6.0,0.45612051698417866,-0.9177190177659714,-3.3839926997526906,0.013200777265972019,0.18141967399198933,0.2064198437375736
30,136,30000,car,1.95184,4.83186,330,6.0,1.1412477458784351,-0.9121174173092417,-3.4256361444712824,-0.028008002283648747,0.20821722359295913,0.20604389774810383
30,138,30000,car,1.95184,4.83186,330,6.0,1.8336168043150853,-0.9013999586763157,-3.4618452921832508,-0.053587293164629735,0.18104573855984185,0.12789645440490494
30,140,30000,car,1.95184,4.83186,330,6.0,2.5330689869001093,-0.8797623923379351,-3.4972609129251198,-0.10818783169190327,0.17707810370934496,0.27300269263636767
30,142,30000,car,1.95184,4.83186,330,6.0,3.2396474970350857,-0.8532887164422005,-3.532892550674882,-0.13236837947867286,0.1781581887488115,0.12090273893384795
30,144,30000,car,1.95184,4.83186,330,6.0,3.952009689194189,-0.8222438894612548,-3.5618109607955173,-0.15522413490472842,0.14459205060317615,0.11427877713027779
30,146,30000,car,1.95184,4.83186,330,6.0,4.671057848628861,-0.7861117899703991,-3.595240797173358,-0.1806604974542786,0.16714918188920347,0.12718181274775087
30,148,30000,car,1.95184,4.83186,330,6.0,5.396346490080978,-0.7470813316008241,-3.6264432072605857,-0.19515229184787486,0.15601205043613842,0.07245897196798134
30,150,30000,car,1.95184,4.83186,330,6.0,6.128362158537459,-0.7048779711396909,-3.6600783422824046,-0.21101680230566633,0.1681756751090946,0.07932255228895735
30,152,30000,car,1.95184,4.83186,330,6.0,6.8658727553221786,-0.6575924592967599,-3.6875529839235988,-0.23642755921465475,0.13737320820597088,0.1270537845449421
30,154,30000,car,1.95184,4.83186,330,6.0,7.609243537074748,-0.6080630151592765,-3.7168539087628494,-0.24764722068741696,0.1465046241962531,0.05609830736381105
30,156,30000,car,1.95184,4.83186,330,6.0,8.358615206746325,-0.5540406605860582,-3.7468583483578843,-0.2701117728660918,0.1500221979751748,0.11232276089337412
30,158,30000,car,1.95184,4.83186,330,6.0,9.113156774052777,-0.5011605224743101,-3.772707836532261,-0.2644006905587404,0.12924744087188245,-0.028555411536757003
30,160,30000,car,1.95184,4.83186,330,6.0,9.872778105230987,-0.44581932788062106,-3.798106655891047,-0.2767059729684451,0.12699409679393092,0.061526412048523715
30,3086,30040,car,2.01207,4.84235,330,6.0,-21.550472501343226,7.824140550512579,-2.018294991219509,2.389013020248809,-0.22394122208622136,0.27244337310805555
30,3088,30040,car,2.01207,4.84235,330,6.0,-21.155446789086586,7.357015252914463,-1.9751285612831992,2.335626487990581,-0.21583214968154962,0.26693266129114157
30,3090,30040,car,2.01207,4.84235,330,6.0,-20.768441329217787,6.899484122900622,-1.9350272993439965,2.2876556500692047,-0.20050630969601357,0.23985418960688065
30,3092,30040,car,2.01207,4.84235,330,6.0,-20.391001184296066,6.451377214338092,-1.8872007246086042,2.240534542812651,-0.23913287367696157,0.23560553628276804
30,3094,30040,car,2.01207,4.84235,330,6.0,-20.022533392841392,6.015713350951975,-1.8423389572733662,2.178319316930586,-0.22430883667619028,0.3110761294103259
30,3096,30040,car,2.01207,4.84235,330,6.0,-19.665800578776103,5.590772733607551,-1.783664070326445,2.1247030867221195,-0.29337443473460567,0.268081151042332
30,3098,30040,car,2.01207,4.84235,330,6.0,-19.317237305022587,5.180172841875676,-1.7428163687675813,2.052999458659377,-0.20423850779431874,0.35851814031371276
30,3100,30040,car,2.01207,4.84235,330,6.0,-18.974650281185365,4.781532504355302,-1.7129351191861097,1.9932016876018688,-0.14940624790735768,0.2989888552875408
30,3102,30040,car,2.01207,4.84235,330,6.0,-18.642622315337267,4.393407293766281,-1.6601398292404923,1.9406260529451025,-0.2639764497280872,0.26287817328383145
30,3104,30040,car,2.01207,4.84235,330,6.0,-18.32628662343386,4.015750370450964,-1.5816784595170397,1.8882846165765876,-0.39230684861726317,0.26170718184257424
30,3106,30040,car,2.01207,4.84235,330,6.0,-18.024301137042542,3.6499958377258026,-1.5099274319565836,1.8287726636258061,-0.3587551378022802,0.29755976475390744
30,3108,30040,car,2.01207,4.84235,330,6.0,-17.736065295341238,3.2976294367186396,-1.4411792085065223,1.761832005035815,-0.34374111725030687,0.33470329294995604
30,3110,30040,car,2.01207,4.84235,330,6.0,-17.462011113613226,2.9593242668240753,-1.3702709086400588,1.6915258494728214,-0.35454149933231704,0.3515307778149679
30,3112,30040,car,2.01207,4.84235,330,6.0,-17.200035603781963,2.63317826570088,-1.3098775491563153,1.6307300056159768,-0.3019667974187179,0.3039792192842228
30,3114,30040,car,2.01207,4.84235,330,6.0,-16.952404515678346,2.3193469251617036,-1.238155440518085,1.569156702695882,-0.35861054319115127,0.30786651460047443
30,3116,30040,car,2.01207,4.84235,330,6.0,-16.71672106168331,2.021136664585426,-1.178417269975185,1.4910513028813877,-0.29869085271450047,0.39052699907247135
30,3118,30040,car,2.01207,4.84235,330,6.0,-16.493863813532037,1.739721669522186,-1.114286240756357,1.4070749753162004,-0.3206551460941398,0.41988163782593624
30,3120,30040,car,2.01207,4.84235,330,6.0,-16.282324312492765,1.4719711649474014,-1.0576975051963622,1.3387525228739228,-0.28294367779997387,0.3416122622113882
30,3122,30040,car,2.01207,4.84235,330,6.0,-16.0825729893782,1.2208339972203173,-0.9987566155728267,1.2556858386354208,-0.2947044481176775,0.4153334211925097
30,3124,30040,car,2.01207,4.84235,330,6.0,-15.895572523350157,0.986503165904216,-0.9350023301402111,1.171654156580506,-0.31877142716307816,0.4201584102745737
30,3126,30040,car,2.01207,4.84235,330,6.0,-15.722528578802478,0.7672394546901167,-0.8652197227383951,1.0963185560704969,-0.34891303700907983,0.376678002550046
30,3128,30040,car,2.01207,4.84235,330,6.0,-15.56268791457037,0.5645191859505561,-0.799203321160542,1.013601343697803,-0.3300820078892652,0.413586061863469
30,3130,30040,car,2.01207,4.84235,330,6.0,-15.416805090705296,0.3797112786490766,-0.7294141193253711,0.9240395365073972,-0.3489460091758545,0.44780903595202926
30,3132,30040,car,2.01207,4.84235,330,6.0,-15.284645717229605,0.21206051007787918,-0.6607968673784548,0.8382538428559871,-0.34308625973458184,0.42892846825705044
30,3134,30040,car,2.01207,4.84235,330,6.0,-15.164177194540477,0.0626007752290012,-0.6023426134456411,0.7472986742443899,-0.29227126966406836,0.45477584305798624
30,3136,30040,car,2.01207,4.84235,330,6.0,-15.056847592600121,-0.07108775923572219,-0.5366480097017767,0.668442672323617,-0.3284730187193219,0.39428000960386456
30,3138,30040,car,2.01207,4.84235,330,6.0,-14.963885873069975,-0.18946569426586057,-0.4648085976507321,0.5918896751506919,-0.359197060255223,0.3827649858646254
30,3140,30040,car,2.01207,4.84235,330,6.0,-14.881963058526585,-0.2921115926607252,-0.4096140727169484,0.513229491974323,-0.2759726246689187,0.39330091588184457
