uniqueTrackId,initialFrame,finalFrame,numFrames,class,horizontalDirection,verticalDirection
18004,464,580,59,pedestrian,WEST,SOUTH
18063,3584,3684,51,pedestrian,WEST,SOUTH
18070,4773,4867,48,pedestrian,WEST,SOUTH
18077,4589,4717,65,pedestrian,EAST,NORTH
18078,4567,4685,60,pedestrian,EAST,NORTH
18099,6297,6385,45,pedestrian,WEST,SOUTH
18127,8730,8872,72,pedestrian,EAST,NORTH
18134,8729,8871,72,pedestrian,EAST,NORTH
18147,8875,8993,60,pedestrian,EAST,NORTH
18163,10193,10295,52,pedestrian,EAST,NORTH
18173,10960,11118,80,pedestrian,EAST,NORTH
18183,12183,12293,56,pedestrian,WEST,SOUTH
18196,13252,13360,55,pedestrian,EAST,NORTH
18216,14260,14354,48,pedestrian,EAST,NORTH
18225,15504,15594,46,pedestrian,EAST,NORTH
18230,15191,15283,47,pedestrian,EAST,NORTH
18237,15732,15836,53,pedestrian,WEST,SOUTH
18242,15786,15872,44,pedestrian,WEST,SOUTH
18267,18197,18335,70,pedestrian,WEST,SOUTH
18277,18926,19022,49,pedestrian,WEST,SOUTH
18285,19326,19436,56,pedestrian,EAST,NORTH
18302,20571,20667,49,pedestrian,EAST,NORTH
18325,21685,21895,106,pedestrian,WEST,SOUTH
18327,21662,21754,47,pedestrian,WEST,SOUTH
18334,22228,22388,81,pedestrian,WEST,SOUTH
18344,23247,23347,51,pedestrian,WEST,SOUTH
18347,23577,23693,59,pedestrian,EAST,NORTH
18377,24742,24848,54,pedestrian,WEST,SOUTH
18378,24742,24844,52,pedestrian,WEST,SOUTH
18387,26001,26141,71,pedestrian,WEST,SOUTH
18388,25939,26043,53,pedestrian,WEST,SOUTH
18389,25972,26148,89,pedestrian,WEST,SOUTH
18390,25995,26139,73,pedestrian,WEST,SOUTH
18399,27385,27537,77,pedestrian,EAST,NORTH
18404,27391,27489,50,pedestrian,WEST,SOUTH
18412,27587,27707,61,pedestrian,EAST,NORTH
19019,1128,1324,99,pedestrian,EAST,SOUTH
19020,1290,1438,75,pedestrian,WEST,SOUTH
19075,4997,5099,52,pedestrian,WEST,SOUTH
19086,5266,5368,52,pedestrian,EAST,NORTH
19158,10760,10856,49,pedestrian,WEST,SOUTH
19161,10608,10758,76,pedestrian,EAST,NORTH
19167,11121,11223,52,pedestrian,WEST,SOUTH
19188,13117,13225,55,pedestrian,WEST,SOUTH
19204,15467,15569,52,pedestrian,WEST,SOUTH
19222,16579,16693,58,pedestrian,WEST,SOUTH
19225,16741,16841,51,pedestrian,WEST,SOUTH
19232,16650,16750,51,pedestrian,WEST,NORTH
19247,17707,17821,58,pedestrian,EAST,NORTH
19267,19217,19315,50,pedestrian,WEST,SOUTH
19291,20976,21098,62,pedestrian,WEST,SOUTH
19296,21241,21385,73,pedestrian,WEST,SOUTH
19338,23209,23315,54,pedestrian,WEST,SOUTH
19341,24151,24285,68,pedestrian,WEST,SOUTH
