recordingId,frame,uniqueTrackId,sceneId,roadWidth,sceneX,sceneY,sceneXVelocity,sceneYVelocity,sceneXAcceleration,sceneYAcceleration
8,2923,8042,131,6.0,3.4218808796215687,2.956411718356464,0.2916957051461355,0.47256273720987174,0.049353074931268726,-0.028188410647611573
8,2925,8042,131,6.0,3.3640756302501176,2.859971488446405,0.28902624685725575,0.48220114955029647,0.013347291444398834,-0.048192061702123645
8,2927,8042,131,6.0,3.30452103395103,2.762538895030997,0.29777298149543885,0.48716296707703943,-0.04373367319091548,-0.02480908763371481
8,2929,8042,131,6.0,3.242118751828236,2.6648527558613675,0.3120114106139682,0.4884306958481477,-0.07119214559264675,-0.006338643855541282
8,2931,8042,131,6.0,3.177816064908591,2.567228758530213,0.32151343459822623,0.48811998665577283,-0.04751011992129017,0.001553545961874292
8,2933,8042,131,6.0,3.1131696834636813,2.470401990195832,0.3232319072245482,0.48413384167190543,-0.008592363131609826,0.019930724919337006
8,2935,8042,131,6.0,3.049257945145885,2.3747583108165964,0.3195586915889814,0.4782183968961773,0.018366078177833867,0.0295772238786407
8,2937,8042,131,6.0,2.9861049253508782,2.2803838619929317,0.3157650989750338,0.4718722441183232,0.018967963069738136,0.03173076388927054
8,2939,8042,131,6.0,2.92323760802836,2.186533220478498,0.31433658661259134,0.46925320757216893,0.007142561812212289,0.01309518273077126
8,2941,8042,131,6.0,2.8599549231491648,2.0920603492694583,0.316413424395976,0.47236435604519844,-0.010384188916923165,-0.015555742365147562
8,2943,8042,131,6.0,2.7952233476139763,1.9979692055377931,0.32365787767594245,0.4704557186583258,-0.03622226639983239,0.00954318693436318
8,2945,8042,131,6.0,2.728247496650917,1.9040223802174345,0.3348792548152968,0.4697341266017929,-0.05610688569677169,0.003607960282664413
8,2947,8042,131,6.0,2.6595607843958917,1.811463846523375,0.34343356127512603,0.46279266847029765,-0.04277153229914621,0.03470729065747635
8,2949,8042,131,6.0,2.591599737230621,1.719408313999796,0.3398052358263537,0.46027766261789504,0.018141627243861702,0.012575029262013038
8,2951,8042,131,6.0,2.524822650896919,1.6273190657631966,0.33388543166851026,0.4604462411829968,0.029599020789217168,-0.0008428928255088675
8,2953,8042,131,6.0,2.4582579593758362,1.534511076652867,0.33282345760541343,0.4640399455516486,0.005309870315484133,-0.017968521843259033
8,2955,8042,131,6.0,2.389712773797073,1.4413789837204467,0.3427259278938166,0.465660464662101,-0.049512351442015934,-0.008102595552261782
8,2957,8042,131,6.0,2.3175322467338146,1.3496111826523698,0.3609026353162914,0.4588390053403846,-0.09088353711237396,0.03410729660858203
8,2959,8042,131,6.0,2.242579781030259,1.2602201138313944,0.37476232851777924,0.4469553441048768,-0.06929846600743916,0.05941830617753885
8,2961,8042,131,6.0,2.1668201445964494,1.1732742393610198,0.3787981821690467,0.43472937235187303,-0.020179268256337313,0.06112985876501886
8,2963,8042,131,6.0,2.091510915992326,1.088970018309809,0.3765461430206174,0.42152110525605413,0.01126019574214654,0.06604133547909452
8,2965,8042,131,6.0,2.0165139047798872,1.0066634759866027,0.3749850560621937,0.41153271161603167,0.007805434792118593,0.04994196820011232
8,2967,8042,131,6.0,1.941483706171706,0.9253181301036582,0.3751509930409058,0.40672672941472254,-0.0008296848935607226,0.024029911006545612
8,2969,8042,131,6.0,1.8660477468335066,0.844880230213579,0.3771797966909973,0.4021894994503955,-0.01014401825045752,0.022686149821635193
8,2971,8042,131,6.0,1.789418295470786,0.7649569921419839,0.38314725681360295,0.3996161903579759,-0.02983730061302814,0.012866545462097978
8,2973,8042,131,6.0,1.7107603753648037,0.6852524194713976,0.39328960052991135,0.3985228633529314,-0.050711718581542,0.005466635025222488
8,2975,8042,131,6.0,1.630635994230314,0.6055676471004248,0.40062190567244915,0.3984238618548641,-0.03666152571268899,0.0004950074903364854
8,2977,8042,131,6.0,1.5507720917184158,0.5262001299692235,0.3993195125594906,0.39683758565600635,0.006511965564792721,0.007931380994288806
8,2979,8042,131,6.0,1.4716100554784086,0.44666895546302976,0.39581018120003586,0.3976558725309687,0.01754665679727374,-0.004091434374811631
8,2981,8042,131,6.0,1.3926997964014358,0.3661944314668918,0.394551295384864,0.40237261998068985,0.006294429075859309,-0.02358373724860585
8,2983,8042,131,6.0,1.312815464800623,0.28451086540436177,0.3994216580040644,0.4084178303126501,-0.024351813096001873,-0.0302260516598013
8,2985,8042,131,6.0,1.2302244878781394,0.20229751532671536,0.4129548846124176,0.41106675038823204,-0.06766613304176605,-0.013244600377909643
8,2987,8042,131,6.0,1.144064443790612,0.12082163360189868,0.4308002204376371,0.4073794086240834,-0.08922667912609761,0.01843670882074322
8,2989,8042,131,6.0,1.0561208260498733,0.04077293967957052,0.43971808870369333,0.4002434696116408,-0.04458934133028114,0.03567969506221291
8,2991,8042,131,6.0,0.9682349659271456,-0.037573795354429895,0.4394293006136385,0.39173367517000207,0.0014439404502741837,0.0425489722081937
8,2993,8042,131,6.0,0.8812082670432249,-0.11395962703392104,0.4351334944196039,0.3819291583974557,0.021479030970172897,0.04902258386273173
8,2995,8042,131,6.0,0.7950306363972184,-0.18961691006893105,0.4308881532300324,0.3782864151750501,0.021226705947857694,0.018213716112028266
8,2997,8042,131,6.0,0.7094571119177057,-0.26489045394827354,0.4278676223975636,0.37636771939671243,0.01510265416234391,0.009593478891688212
8,2999,8042,131,6.0,0.6238108750769521,-0.3401251016514217,0.4282311842037678,0.3761732385157407,-0.0018178090310211337,0.0009724044048586844
8,3001,8042,131,6.0,0.5372312391320779,-0.41552608068785846,0.43289817972437084,0.3770048951821839,-0.02333497760301506,-0.004158283332215962
8,3003,8042,131,6.0,0.4490814301857518,-0.4912451112067927,0.4407490447316306,0.37859515259467125,-0.03925432503629894,-0.007951287062436807
8,3005,8042,131,6.0,0.3613929096603653,-0.5672741626809984,0.4384426026269325,0.38014525737102844,0.011532210523490516,-0.007750523881785987
8,3007,8042,131,6.0,0.27576900446242325,-0.6438245236119211,0.42811952598971026,0.38275180465461356,0.05161538318611131,-0.013032736417925572
8,3009,8042,131,6.0,0.19184601017062697,-0.7218486219988904,0.4196149714589814,0.39012049193484666,0.042522772653644236,-0.0368434364011655
8,3011,8042,131,6.0,0.1085046391350839,-0.8021945115883107,0.41670685517771533,0.4017294479471012,0.01454058140633041,-0.05804478006127267
