recordingId,frame,uniqueTrackId,sceneId,roadWidth,sceneX,sceneY,sceneXVelocity,sceneYVelocity,sceneXAcceleration,sceneYAcceleration
7,3856,7044,140,6.0,-2.7979094308881463,-2.9609878928741233,-0.19184056548825046,-0.64305406454916,0.023577695872756266,0.0025675391573165562
7,3858,7044,140,6.0,-2.7592860540939594,-2.834458267232481,-0.19311688397093407,-0.6326481282082108,0.006381592413418069,-0.05202968170474609
7,3860,7044,140,6.0,-2.719780271561768,-2.7110542391518813,-0.19752891266095807,-0.6170201404029996,0.022060143450119973,-0.0781399390260562
7,3862,7044,140,6.0,-2.6795380207688937,-2.5886528149317187,-0.20121125396437067,-0.6120071211008127,0.01841170651706303,-0.02506509651093447
7,3864,7044,140,6.0,-2.6388317886355335,-2.4664050829875013,-0.2035311606668011,-0.6112386597210873,0.01159953351215215,-0.003842306898627079
7,3866,7044,140,6.0,-2.597698383826573,-2.344726669500053,-0.2056670240448022,-0.6083920674372423,0.010679316890005452,-0.014232961419224921
7,3868,7044,140,6.0,-2.55568434764657,-2.223026156502509,-0.21007018090001495,-0.6085025649877185,0.022015784276063766,0.0005524877523810368
7,3870,7044,140,6.0,-2.5126904708924584,-2.1017997874170207,-0.21496938377055796,-0.6061318454274423,0.02449601435271509,-0.011853597801381177
7,3872,7044,140,6.0,-2.470299847117623,-1.9833588421490056,-0.21195311887417745,-0.5922047263400754,-0.01508132448190258,-0.0696355954368344
7,3874,7044,140,6.0,-2.4284273580529336,-1.8680000611242091,-0.2093624453234466,-0.5767939051239823,-0.012953367753654188,-0.07705410608046526
7,3876,7044,140,6.0,-2.3870416743556295,-1.7544921773235307,-0.20692841848652055,-0.5675394190033922,-0.01217013418463031,-0.0462724306029505
7,3878,7044,140,6.0,-2.3459860929411285,-1.6425273853810793,-0.20527790707250526,-0.5598239597122567,-0.008252557070076438,-0.03857729645567742
7,3880,7044,140,6.0,-2.304955743326467,-1.5311137407476703,-0.20515174807330672,-0.5570682231670454,-0.0006307949959927228,-0.013778682726056646
7,3882,7044,140,6.0,-2.263519793436298,-1.4190839886427093,-0.20717974945084539,-0.5601487605248046,0.010140006887693342,0.01540268678879575
7,3884,7044,140,6.0,-2.2219866213019515,-1.307181703534417,-0.20766586067173298,-0.5595114255414613,0.0024305561044379864,-0.0031866749167164254
7,3886,7044,140,6.0,-2.180746291601231,-1.1970945612053674,-0.20620164850360334,-0.5504357116452485,-0.007321060840648208,-0.04537856948106378
7,3888,7044,140,6.0,-2.1397905831660506,-1.0867247693845412,-0.20477854217590075,-0.5518489591041309,-0.007115531638512973,0.0070662372944119145
7,3890,7044,140,6.0,-2.098820662315816,-0.9749665259054762,-0.20484960425117382,-0.5587912173953252,0.0003553103763653809,0.03471129145597163
7,3892,7044,140,6.0,-2.0584849137888885,-0.8618656263035158,-0.2016787426346367,-0.5655044980098017,-0.01585430808268562,0.03356640307238257
7,3894,7044,140,6.0,-2.0187783398177466,-0.7479470229787122,-0.19853286985570984,-0.5695930166240182,-0.015729363894634307,0.020442593071082205
7,3896,7044,140,6.0,-1.979683793104392,-0.6329709119065512,-0.19547273356677275,-0.574880555360805,-0.015300681444685438,0.026437693683933894
7,3898,7044,140,6.0,-1.9411439771741312,-0.5187136706127926,-0.19269907965130395,-0.5712862064687929,-0.013868269577343995,-0.017971744460060224
7,3900,7044,140,6.0,-1.9034814521030832,-0.4069103365602087,-0.1883126253552403,-0.5590166702629196,-0.02193227148031829,-0.06134768102936672
7,3902,7044,140,6.0,-1.8662729583928828,-0.2965986980272898,-0.18604246855100204,-0.5515581926645946,-0.011350784021191274,-0.03729238799162482
7,3904,7044,140,6.0,-1.828957186162908,-0.18667045396380744,-0.1865788611498742,-0.5496412203174117,0.0026819629943608536,-0.009584861735914552
7,3906,7044,140,6.0,-1.7909028372322398,-0.07652563553160385,-0.19027174465334085,-0.5507240921610179,0.018464417517333187,0.005414359218031128
7,3908,7044,140,6.0,-1.7516700622848032,0.03433598979440056,-0.196163874737183,-0.554308126630022,0.029460650419210754,0.017920172345020635
7,3910,7044,140,6.0,-1.710937416205042,0.14624589303509383,-0.20366323039880618,-0.5595495162034664,0.03749677830811593,0.026206947867221664
7,3912,7044,140,6.0,-1.668840496046863,0.25820002566625555,-0.21048460079089448,-0.5597706631558086,0.0341068519604415,0.0011057347617110524
7,3914,7044,140,6.0,-1.6251737620114772,0.37009862100454705,-0.21833367017692895,-0.5594929766914575,0.03924534693017234,-0.0013884323217555616
7,3916,7044,140,6.0,-1.579382888944673,0.4839437089257198,-0.22895436533402092,-0.5692254396058638,0.05310347578545982,0.04866231457203163
7,3918,7044,140,6.0,-1.5322023429631098,0.6005676111965742,-0.23590272990781647,-0.583119511354272,0.034741822868977756,0.06947035874204088
7,3920,7044,140,6.0,-1.4841339986624282,0.718701816133974,-0.2403417215034076,-0.590671024686999,0.022194957977955676,0.037757566663634834
7,3922,7044,140,6.0,-1.4357557557409653,0.8377000018841443,-0.24189121460731489,-0.5949909287508515,0.007747465519536423,0.0215995203192626
7,3924,7044,140,6.0,-1.3877064545863464,0.9571541452135093,-0.24024650577309403,-0.597270716646825,-0.008223544171104269,0.011398939479867476
7,3926,7044,140,6.0,-1.340568617405809,1.0752627279073237,-0.23568918590268773,-0.5905429134690721,-0.022786599352031534,-0.0336390158887645
7,3928,7044,140,6.0,-1.2943986838608448,1.1918312902920987,-0.23084966772482063,-0.5828428119238749,-0.024197590889335485,-0.0385005077259859
7,3930,7044,140,6.0,-1.2490691413993766,1.3075525376075077,-0.2266477123073407,-0.578606236577045,-0.021009777087399595,-0.021182876734149314
7,3932,7044,140,6.0,-1.2044792450437498,1.4222491271077793,-0.22294948177813412,-0.5734829475013581,-0.01849115264603296,-0.02561644537843466
7,3934,7044,140,6.0,-1.1601079707562962,1.5372590924069143,-0.22185637143726789,-0.5750498264956749,-0.005465551704331162,0.007834394971584224
7,3936,7044,140,6.0,-1.115551765960954,1.6527733400746156,-0.2227810239767114,-0.5775712383385068,0.004623262697217578,0.012607059214159166
7,3938,7044,140,6.0,-1.0707024193990688,1.767430110101389,-0.22424673280942553,-0.5732838501338666,0.007328544163570649,-0.021436941023200706
7,3940,7044,140,6.0,-1.0263574007611647,1.881676327640545,-0.22172509318952094,-0.5712310876957805,-0.01260819809952296,-0.010263812190430821
7,3942,7044,140,6.0,-0.9805352287218683,1.996355693917138,-0.22911086019648197,-0.5733968313829652,0.03692883503480515,0.010828718435923479
7,3944,7044,140,6.0,-0.9337143963696396,2.1129060699690627,-0.23410416176114335,-0.5827518802596232,0.024966507823306894,0.04677524438329028
7,3946,7044,140,6.0,-0.8865523360538601,2.231551693852837,-0.2358103015788976,-0.5932281194188715,0.008530699088771243,0.052381195796241675
7,3948,7044,140,6.0,-0.8392970274117031,2.350807403590922,-0.23627654321078495,-0.5962785486904254,0.0023312081594367706,0.01525214635776928
7,3950,7044,140,6.0,-0.7922286058660533,2.4703245960495845,-0.23534210772824915,-0.5975859622933122,-0.004672177412679002,0.006537068014433878
7,3952,7044,140,6.0,-0.7458227207332703,2.5892015186419974,-0.23202942566391493,-0.5943846129620645,-0.01656341032167108,-0.01600674665623858
7,3954,7044,140,6.0,-0.7001781907726682,2.7064527603611195,-0.22822264980301044,-0.5862562085956102,-0.019033879304522494,-0.04064202183227117
7,3956,7044,140,6.0,-0.654898432949478,2.8233614509340352,-0.2263987891159508,-0.5845434528645788,-0.00911930343529821,-0.00856377865515734
7,3958,7044,140,6.0,-0.6095049086198185,2.939085212318344,-0.22696762164829742,-0.5786188069215448,0.0028441626617331517,-0.029623229715169952
7,3960,7044,140,6.0,-0.5634081108500282,3.054531833903262,-0.23048398884895183,-0.5772331079245885,0.01758183600327201,-0.00692849498478143
7,4160,7047,140,6.0,-2.8873990562354632,-2.999406325366828,-0.209983055898455,-0.5562265197161476,0.01983511654806147,-0.022508457333680898
7,4162,7047,140,6.0,-2.8451996015475287,-2.8905787382207353,-0.21099727343967256,-0.5441379357304643,0.0050710877060877735,-0.06044291992841622
7,4164,7047,140,6.0,-2.803169060215187,-2.783617690192439,-0.21015270666170816,-0.5348052401414805,-0.004222833889822031,-0.04666347794491932
7,4166,7047,140,6.0,-2.7611053240622763,-2.6773821062252097,-0.21031868076455407,-0.5311779198361477,0.0008298705142295582,-0.018136601526663743
7,4168,7047,140,6.0,-2.719154330566102,-2.569748992618463,-0.20975496748087075,-0.5381655680337327,-0.0028185664184166015,0.034938240987925084
7,4170,7047,140,6.0,-2.677074739927578,-2.4604165959937916,-0.21039795319262034,-0.5466619831233577,0.0032149285587479426,0.04248207544812477
7,4172,7047,140,6.0,-2.633914472626463,-2.3505447200359444,-0.21580133650557443,-0.549359379789236,0.027016916564770455,0.013486983329391578
7,4174,7047,140,6.0,-2.590380745650398,-2.2387216834308994,-0.21766863488032584,-0.559115183025225,0.009336491873757069,0.04877901617994507
7,4176,7047,140,6.0,-2.5476123629494585,-2.1279852691799994,-0.2138419135046976,-0.5536820712544999,-0.01913360687814114,-0.027165558853625704
7,4178,7047,140,6.0,-2.5055464120605735,-2.0191410466607755,-0.21032975444442492,-0.5442211125961194,-0.017560795301363452,-0.0473047932919024
7,4180,7047,140,6.0,-2.463890638400679,-1.9114726449786024,-0.20827886829947184,-0.5383420084108659,-0.010254430724765395,-0.029395520926267515
7,4182,7047,140,6.0,-2.4223824898440687,-1.803985093590531,-0.20754074278305223,-0.5374377569403566,-0.0036906275820980383,-0.004521257352546604
7,4184,7047,140,6.0,-2.3807649391425456,-1.6954632641109004,-0.20808775350761533,-0.5426091473981531,0.002735053622815453,0.025856952288982882
7,4186,7047,140,6.0,-2.3385699399269964,-1.5856074356756258,-0.21097499607774628,-0.5492791421763732,0.014436212850654773,0.03334997389110028
7,4188,7047,140,6.0,-2.2955074219800484,-1.4759128872784137,-0.21531258973473966,-0.5484727419860602,0.021687968284966885,-0.0040320009515648625
7,4190,7047,140,6.0,-2.2520107921864905,-1.3682768691590066,-0.21748314896778975,-0.5381800905970358,0.010852796165250478,-0.051463256945122327
7,4192,7047,140,6.0,-2.208338867346623,-1.2609653069637696,-0.21835962419933796,-0.5365578109761848,0.004382376157741064,-0.008111398104254652
7,4194,7047,140,6.0,-2.1647999343809357,-1.1535308091699572,-0.21769466482843614,-0.5371724889690621,-0.003324796854509149,0.0030733899643864415
7,4196,7047,140,6.0,-2.1204442759867153,-1.0450842542757839,-0.221778291971102,-0.5422327744708666,0.02041813571332929,0.025301427509022423
7,4198,7047,140,6.0,-2.0757101905203124,-0.9356084797981155,-0.22367042733201448,-0.5473788723883422,0.009460676804562418,0.02573048958737778
7,4200,7047,140,6.0,-2.0302909116506536,-0.8256712836042917,-0.22709639434829398,-0.549685980969119,0.017129835081397538,0.011535542903884366
7,4202,7047,140,6.0,-1.9843819684563813,-0.7160243094792129,-0.2295447159713615,-0.5482348706253937,0.012241608115337588,-0.007255551718626796
7,4204,7047,140,6.0,-1.9388818337530331,-0.6094176931649479,-0.22750067351674064,-0.5330330815713252,-0.010220212273104323,-0.07600894527034219
7,4206,7047,140,6.0,-1.8936957386247815,-0.5051209424626357,-0.22593047564125834,-0.5214837535115607,-0.007850989377411466,-0.05774664029882248
7,4208,7047,140,6.0,-1.8484604011534023,-0.4025149239069453,-0.226176687356896,-0.513030092778452,0.0012310585781882821,-0.04226830366554357
7,4210,7047,140,6.0,-1.8025964162362325,-0.30103140363139735,-0.22931992458584904,-0.5074176013777398,0.01571618614476522,-0.028062457003560914
7,4212,7047,140,6.0,-1.7556488045884042,-0.1999585573245629,-0.23473805823914118,-0.5053642315341722,0.02709066826646067,-0.010266849217838159
7,4214,7047,140,6.0,-1.7068728767811245,-0.09820119657587445,-0.24387963903639842,-0.5087868037434423,0.045707903986286214,0.01711286104635057
7,4216,7047,140,6.0,-1.6558515771549562,0.003133310303357284,-0.2551064981308415,-0.5066725343961587,0.05613429547221549,-0.010571346736418241
7,4218,7047,140,6.0,-1.602495889448663,0.10201819837726078,-0.26677843853146643,-0.4944244403695175,0.05835970200312457,-0.06124047013320588
7,4220,7047,140,6.0,-1.546839023667955,0.19898043737507132,-0.2782843289035397,-0.4848111949890527,0.0575294518603664,-0.048066226902324094
7,4222,7047,140,6.0,-1.4885840419803031,0.2966855718797202,-0.2912749084382593,-0.4885256725232445,0.06495289767359802,0.018572387670959256
7,4224,7047,140,6.0,-1.4285903330598475,0.39620170820929734,-0.2999685446022782,-0.4975806816478856,0.04346818082009429,0.04527504562320539
7,4226,7047,140,6.0,-1.36786650719915,0.4973032243840804,-0.30361912930348733,-0.5055075808739153,0.018252923506045793,0.03963449613014869
7,4228,7047,140,6.0,-1.3067797898639746,0.6005055284533808,-0.3054335866758773,-0.5160115203465018,0.009072286861949719,0.05251969736293216
7,4230,7047,140,6.0,-1.2458950136684273,0.7047501951160854,-0.30442388097773665,-0.521223333313523,-0.005048528490703141,0.026059064835106116
7,4232,7047,140,6.0,-1.1866054046310297,0.8069112971079493,-0.29644804518698775,-0.5108055099593195,-0.03987917895374449,-0.05208911677101746
7,4234,7047,140,6.0,-1.1287305484568408,0.907727380759406,-0.2893742808709443,-0.5040804182572833,-0.03536882158021726,-0.03362545851018084
7,4236,7047,140,6.0,-1.072070445409712,1.0071203428980244,-0.2833005152356438,-0.4969648106930924,-0.030368828176502438,-0.0355780378209547
7,4238,7047,140,6.0,-1.0163197282669365,1.1059899339665942,-0.27875358571387787,-0.4943479553428487,-0.022734647608829706,-0.013084276751218482
